"","X","gps_data_animals_id","gps_sensors_id","animals_id","acquisition_time","geom","species_code","x","y"
"6105",6105,2892,3,3,"2014-04-22 06:00:30","0101000020E61000005626A199CC5251C00776A15E95203DC0",1,471425.010957015,6777877.15195757
"6106",6106,2914,3,3,"2014-04-22 15:00:00","0101000020E6100000D877EA36CD5251C0CA37DBDC98203DC0",1,471421.377655963,6777871.23751705
"6107",6107,2919,3,3,"2014-04-22 18:00:30","0101000020E61000002BFDDF6CCE5251C03ABF72CE99203DC0",1,471414.192572863,6777869.62413454
"6108",6108,2925,3,3,"2014-04-22 21:00:30","0101000020E6100000A96CB30CCC5251C082FBA65599203DC0",1,471428.296325524,6777870.4570584
"6109",6109,2929,3,3,"2014-04-23 00:00:30","0101000020E610000091CB248FCC5251C0A5411BCA9A203DC0",1,471425.277024474,6777867.98987545
"6110",6110,2934,3,3,"2014-04-23 03:00:22","0101000020E610000091F936B3CC5251C0FBC7E7BA95203DC0",1,471424.419063286,6777876.54110804
"6111",6111,2940,3,3,"2014-04-23 06:00:30","0101000020E610000091F936B3CC5251C048090B3895203DC0",1,471424.416906687,6777877.40530362
"6112",6112,2956,3,3,"2014-04-23 12:00:33","0101000020E6100000B52B3E4FCD5251C060D50FA095203DC0",1,471420.799765962,6777876.70934751
"6113",6113,2961,3,3,"2014-04-23 15:00:30","0101000020E610000044E9C193CC5251C030C104C996203DC0",1,471425.153122454,6777874.75914045
"6114",6114,2974,3,3,"2014-04-23 21:00:47","0101000020E6100000A3DAF170CC5251C051FB08579B203DC0",1,471425.979769849,6777867.06095112
"6115",6115,2979,3,3,"2014-04-24 00:00:48","0101000020E6100000292E7D9E755351C0E46C95BB2A233DC0",1,470424.338253722,6776756.51045058
"6116",6116,2983,3,3,"2014-04-24 03:00:29","0101000020E61000003A7FC97C765351C0A8A1574D21233DC0",1,470419.141655868,6776772.44046051
"6117",6117,2992,3,3,"2014-04-24 06:00:45","0101000020E610000068BFFFA0BF5351C0B69D5B8D91233DC0",1,469985.398773764,6776581.54107045
"6118",6118,3003,3,3,"2014-04-24 12:00:48","0101000020E6100000DDFB6541725451C057B2632310273DC0",1,468929.01786563,6775066.32931319
"6119",6119,3007,3,3,"2014-04-24 15:00:30","0101000020E6100000BDB7335D995451C0A9C1340C1F273DC0",1,468696.933557367,6775040.49053847
"6120",6120,3015,3,3,"2014-04-24 18:00:47","0101000020E61000008ACD226F145551C02394089E8C273DC0",1,467966.895455864,6774853.22994379
"6121",6121,3022,3,3,"2014-04-24 21:00:40","0101000020E610000011532289DE5451C07099D36531213DC0",1,468279.21282103,6777605.08809432
"6122",6122,3026,3,3,"2014-04-25 00:00:30","0101000020E6100000496D3D9EF15551C0B65E78CA0F153DC0",1,466630.644169256,6782850.7416244
"6123",6123,3031,3,3,"2014-04-25 03:00:29","0101000020E6100000BB2C81EF915551C060B829D489103DC0",1,467193.418348734,6784810.00508734
"6124",6124,3036,3,3,"2014-04-25 06:00:29","0101000020E610000097B2672A9F5551C0763D2C2F540F3DC0",1,467113.316751583,6785333.25724612
"6125",6125,3043,3,3,"2014-04-25 09:00:27","0101000020E61000006BCDA0EB0C5551C011740F6498103DC0",1,467983.75300678,6784787.61787295
"6126",6126,3056,3,3,"2014-04-25 15:00:28","0101000020E6100000D70D25A4FF5451C0F0FF3E3E7C103DC0",1,468062.514655954,6784835.42341548
"6127",6127,3062,3,3,"2014-04-25 18:00:21","0101000020E6100000BAE64471FD5451C0D306712F7A103DC0",1,468075.568056999,6784838.93866294
"6128",6128,3073,3,3,"2014-04-26 00:00:17","0101000020E61000002C6519E2585451C0AF2DF2A1FA053DC0",1,469041.005260288,6789385.10626388
"6129",6129,3078,3,3,"2014-04-26 03:00:29","0101000020E6100000B9EB5B9C675451C08195438B6CFD3CC0",1,468943.480938497,6793087.3436294
"6130",6130,3090,3,3,"2014-04-26 09:00:29","0101000020E61000006F7C92E0B25151C0333910EDBEFE3CC0",1,473063.424040476,6792525.66229136
"6131",6131,3096,3,3,"2014-04-26 12:00:30","0101000020E6100000B6AB4665795151C0FA27B85851013DC0",1,473407.731774089,6791413.36172543
"6132",6132,3106,3,3,"2014-04-26 15:00:49","0101000020E610000091F936B34C5151C0963A6D324F013DC0",1,473673.41890604,6791417.60657858
"6133",6133,3110,3,3,"2014-04-26 18:00:30","0101000020E610000064FA6F6F485151C004ED69E278013DC0",1,473698.932074759,6791347.18964228
"6134",6134,3118,3,3,"2014-04-26 21:00:47","0101000020E6100000A1CF91A60B5051C06FFB79AE4A013DC0",1,475581.900179125,6791429.4477628
"6135",6135,3122,3,3,"2014-04-27 00:00:23","0101000020E6100000C980A268D44F51C0BBCC559863023DC0",1,475911.283370022,6790955.24058009
"6136",6136,3129,3,3,"2014-04-27 03:00:47","0101000020E61000004BCF4FCCD54F51C0BF1880FC5B023DC0",1,475902.997618891,6790968.08625414
"6137",6137,3134,3,3,"2014-04-27 06:00:47","0101000020E610000039C082EAD54F51C0CD7FFE3163023DC0",1,475902.321921265,6790955.89765083
"6138",6138,3143,3,3,"2014-04-27 09:00:53","0101000020E610000039C082EAD54F51C01BC121AF62023DC0",1,475902.320111438,6790956.76182948
"6139",6139,3144,3,3,"2014-04-27 12:00:30","0101000020E6100000C55FEEEEDC4E51C09CAF4802C3023DC0",1,477382.671915081,6790796.92403372
"6140",6140,3155,3,3,"2014-04-27 15:00:47","0101000020E610000047DF49B0DD4E51C05774907CCA023DC0",1,477378.207079429,6790784.27382926
"6141",6141,3159,3,3,"2014-04-27 18:00:21","0101000020E6100000FE874F95CA4E51C06D7940344E023DC0",1,477491.36270539,6790994.60264796
"6142",6142,3170,3,3,"2014-04-28 00:00:29","0101000020E61000008D8D8A49C94E51C0BF4E458545023DC0",1,477499.037699327,6791009.29766269
"6143",6143,3175,3,3,"2014-04-28 03:00:29","0101000020E6100000A514747BC94E51C04381881E42023DC0",1,477497.86748937,6791015.04550407
"6144",6144,3181,3,3,"2014-04-28 06:00:30","0101000020E6100000CFF2E1FEC84E51C038ABF4C940023DC0",1,477500.755636612,6791017.30023901
"6145",6145,3186,3,3,"2014-04-28 09:00:29","0101000020E610000040AB274EC94E51C0B5E0455F41023DC0",1,477498.916854056,6791016.31059039
"6146",6146,3198,3,3,"2014-04-28 15:00:29","0101000020E6100000943C8D6AC74E51C0BCBD5AA43F023DC0",1,477510.140445845,6791019.25745382
"6147",6147,3204,3,3,"2014-04-28 18:00:15","0101000020E6100000AFAAA80BC24E51C092521A7B40023DC0",1,477542.06835016,6791017.90166886
"6148",6148,3216,3,3,"2014-04-29 00:00:18","0101000020E6100000ABD4473BC94E51C0BA217CDE43023DC0",1,477499.363372737,6791012.09027005
"6149",6149,3223,3,3,"2014-04-29 03:00:29","0101000020E61000001C8D8D8AC94E51C0A29D2EE642023DC0",1,477497.519456177,6791013.72639294
"6150",6150,3230,3,3,"2014-04-29 06:00:30","0101000020E610000033B5B63ACA4E51C0E48CBC0743023DC0",1,477493.42942251,6791013.49680879
"6151",6151,3241,3,3,"2014-04-29 12:00:30","0101000020E61000004D34A37AC64E51C0B7C4DB943C023DC0",1,477515.701165022,6791024.4423296
"6152",6152,3250,3,3,"2014-04-29 15:00:54","0101000020E6100000F8B6AA36C94E51C0C0B6D9B342023DC0",1,477499.466647702,6791014.06257814
"6153",6153,3257,3,3,"2014-04-29 18:00:53","0101000020E61000009361CBE1C94E51C055A4C2D842023DC0",1,477495.493527707,6791013.81106484
"6154",6154,3258,3,3,"2014-04-29 21:00:10","0101000020E6100000F8889812C94E51C0B4C068A043023DC0",1,477500.307274151,6791012.50204793
"6155",6155,3267,3,3,"2014-04-30 00:00:29","0101000020E61000001C8D8D8AC94E51C07155D97745023DC0",1,477497.527949444,6791009.38334431
"6156",6156,3273,3,3,"2014-04-30 03:00:47","0101000020E61000002ECA6C90C94E51C09857097140023DC0",1,477497.374982299,6791017.88082841
"6157",6157,3277,3,3,"2014-04-30 06:00:20","0101000020E610000081F6D9B7C94E51C079C25C9C42023DC0",1,477496.466668418,6791014.21182098
"6158",6158,3282,3,3,"2014-04-30 09:00:29","0101000020E61000005EF2E43FC94E51C0F06EC04241023DC0",1,477499.247618876,6791016.49958441
"6159",6159,3290,3,3,"2014-04-30 12:00:46","0101000020E6100000E8DEC325C74E51C02F85AC133C023DC0",1,477511.725897514,6791025.28766327
"6160",6160,3298,3,3,"2014-04-30 15:00:01","0101000020E6100000C464051AC74E51C040602F5E3D023DC0",1,477512.002861125,6791023.10559275
"6161",6161,3301,3,3,"2014-04-30 18:00:29","0101000020E6100000E15DD328C94E51C0FC44549742023DC0",1,477499.787673258,6791014.2515531
"6162",6162,3310,3,3,"2014-04-30 21:00:47","0101000020E6100000B77F65A5C94E51C0071BE8EB43023DC0",1,477496.899526975,6791011.99681789
"6163",6163,3312,3,3,"2014-05-01 00:00:20","0101000020E61000001B423AE1CA4E51C0EDFABB2D47023DC0",1,477489.57667702,6791006.47610826
"6164",6164,3319,3,3,"2014-05-01 03:00:29","0101000020E610000081F6D9B7C94E51C079C25C9C42023DC0",1,477496.466668418,6791014.21182098
"6165",6165,3326,3,3,"2014-05-01 06:00:30","0101000020E6100000E6A7DD54C94E51C0A9C2FA9A40023DC0",1,477498.758491869,6791017.60655273
"6166",6166,3334,3,3,"2014-05-01 09:00:34","0101000020E6100000F8889812C94E51C0D5DD86623C023DC0",1,477500.283335685,6791024.7445701
"6167",6167,3336,3,3,"2014-05-01 12:00:30","0101000020E6100000A5BB90B3D54F51C0B8414871E9FF3CC0",1,475901.354422411,6792027.29273912
"6168",6168,3346,3,3,"2014-05-01 15:00:47","0101000020E61000001264A99A455151C0A50A90B28FFF3CC0",1,473713.873337408,6792174.22479141
"6169",6169,3349,3,3,"2014-05-01 18:00:25","0101000020E61000009376FE486C5051C0D53439C65F003DC0",1,475006.588163807,6791825.33770898
"6170",6170,3355,3,3,"2014-05-01 21:00:14","0101000020E6100000716D4D5F744F51C01BECF252560A3DC0",1,476489.188334447,6787516.59558371
"6171",6171,3363,3,3,"2014-05-02 00:00:22","0101000020E61000004348CCA2E65151C012F351EBA20B3DC0",1,472768.923452487,6786946.10534863
"6172",6172,3368,3,3,"2014-05-02 03:00:30","0101000020E61000006EBB75A3B45451C064DF5F4E1A103DC0",1,468507.665099786,6785002.22408692
"6173",6173,3373,3,3,"2014-05-02 06:00:30","0101000020E61000009CAEDD2C945551C0A318C51792103DC0",1,467180.151883389,6784795.99599211
"6174",6174,3378,3,3,"2014-05-02 09:00:14","0101000020E61000006CC8E479955551C0F50AB03495103DC0",1,467172.438129148,6784790.71120214
"6175",6175,3388,3,3,"2014-05-02 12:00:53","0101000020E6100000688A4A34925551C0194630C4A0103DC0",1,467191.932788138,6784771.22279365
"6176",6176,3391,3,3,"2014-05-02 15:00:25","0101000020E61000001062C2C38F5551C0BF9E0A13A1103DC0",1,467206.428182921,6784770.74347577
"6177",6177,3406,3,3,"2014-05-02 21:00:54","0101000020E610000058CFA4A88E5551C04E147C2EAE103DC0",1,467213.061909,6784748.60353818
"6178",6178,3408,3,3,"2014-05-03 00:00:13","0101000020E610000017E3B2C08D5551C0B9DEDB99AE103DC0",1,467218.446818159,6784747.90983184
"6179",6179,3414,3,3,"2014-05-03 03:00:22","0101000020E6100000A0562CD98C5551C0E9263108AC103DC0",1,467223.807568408,6784752.26827985
"6180",6180,3422,3,3,"2014-05-03 06:00:26","0101000020E6100000B2930BDF8C5551C0975C209CAA103DC0",1,467223.664428612,6784754.67211022
"6181",6181,3434,3,3,"2014-05-03 12:00:48","0101000020E6100000E00B38F08F5551C0BF73396FAD103DC0",1,467205.456071787,6784749.84486993
"6182",6182,3447,3,3,"2014-05-03 18:00:48","0101000020E6100000346F8BE88D5551C01ED896A6AD103DC0",1,467217.517503702,6784749.51369732
"6183",6183,3449,3,3,"2014-05-03 21:00:08","0101000020E6100000FEF6D0998F5551C0288E4D3CB1103DC0",1,467207.479625271,6784743.42457348
"6184",6184,3459,3,3,"2014-05-04 00:00:48","0101000020E610000017CF45E88C5551C0F5447CCCAC103DC0",1,467223.460846446,6784750.97099515
"6185",6185,3463,3,3,"2014-05-04 03:00:30","0101000020E610000028A72CF98E5551C05389FC44AF103DC0",1,467211.198240081,6784746.7590279
"6186",6186,3469,3,3,"2014-05-04 06:00:23","0101000020E6100000523DE30C8F5551C0ACE86A86AF103DC0",1,467210.741977799,6784746.32562646
"6187",6187,3474,3,3,"2014-05-04 09:00:29","0101000020E610000046E460DB475551C07889A02067103DC0",1,467633.366897316,6784869.91948769
"6188",6188,3481,3,3,"2014-05-04 12:00:30","0101000020E6100000F1C1C650A95451C0B0FECF61BE0E3DC0",1,468573.32816208,6785590.59928786
"6189",6189,3486,3,3,"2014-05-04 15:00:29","0101000020E6100000A9296E81A95451C0D118F730C50E3DC0",1,468572.230444125,6785579.08477182
"6190",6190,3491,3,3,"2014-05-04 18:00:16","0101000020E61000004BD70231BF5451C09D418D8C1F103DC0",1,468444.991649975,6784993.18846472
"6191",6191,3497,3,3,"2014-05-04 21:00:29","0101000020E6100000FEF6D0998F5551C00A890F47B2103DC0",1,467207.484657304,6784741.66295642
"6192",6192,3503,3,3,"2014-05-05 00:00:14","0101000020E6100000FE1076E58E5551C0BF2B82FFAD103DC0",1,467211.649597592,6784748.90972894
"6193",6193,3512,3,3,"2014-05-05 03:00:48","0101000020E61000007B01AC448F5551C0AC3022F6AE103DC0",1,467209.444638731,6784747.27475302
"6194",6194,3515,3,3,"2014-05-05 06:00:23","0101000020E61000007B01AC448F5551C0FFFA3262B0103DC0",1,467209.451505927,6784744.87053353
"6195",6195,3523,3,3,"2014-05-05 09:00:30","0101000020E6100000F14D2E217A5251C0C0D3BF7F4E0E3DC0",1,471895.305788262,6785788.35702304
"6196",6196,3529,3,3,"2014-05-05 12:00:30","0101000020E61000002DF3B1167A5251C0CB19E5F4500E3DC0",1,471895.55932603,6785784.20287731
"6197",6197,3540,3,3,"2014-05-05 18:00:16","0101000020E6100000AE2017E64E5251C0DC24500EB00E3DC0",1,472152.568538728,6785624.05613585
"6198",6198,3547,3,3,"2014-05-05 21:00:30","0101000020E610000079E4B44CAB5051C076583C5002103DC0",1,474646.90906032,6785057.98394625
"6199",6199,3563,3,3,"2014-05-06 06:00:29","0101000020E6100000C299A95A1C4F51C047B5E3E198243DC0",1,477035.009922607,6776152.67285394
"6200",6200,3573,3,3,"2014-05-06 09:00:54","0101000020E61000004C4AE6FDA44C51C025404D2D5B1F3DC0",1,480779.375899186,6778427.8437137
"6201",6201,3579,3,3,"2014-05-06 12:00:59","0101000020E6100000515557F43D4C51C0325E4E64411C3DC0",1,481389.012716159,6779770.80933737
"6202",6202,3585,3,3,"2014-05-06 15:00:54","0101000020E6100000CFD5FB323D4C51C0A9C2FA9A401C3DC0",1,481393.495929157,6779772.14614441
"6203",6203,3593,3,3,"2014-05-06 18:00:11","0101000020E61000006B984638D24B51C059912CBBBB1B3DC0",1,482028.441599085,6779997.79401498
"6204",6204,3599,3,3,"2014-05-06 21:00:47","0101000020E6100000C0E72C58CF4C51C07BC7DFAC77183DC0",1,480522.827079789,6781408.75253395
"6205",6205,3604,3,3,"2014-05-07 00:00:48","0101000020E6100000595B6732524B51C00D31033A38133DC0",1,482783.191052008,6783683.56704549
"6206",6206,3615,3,3,"2014-05-07 06:00:48","0101000020E6100000AA9A20EA3E4951C06992B30B61123DC0",1,485938.844869489,6784051.64535807
"6207",6207,3624,3,3,"2014-05-07 12:00:29","0101000020E6100000FC7E202F5A4951C03C31EBC550123DC0",1,485776.810199874,6784078.95559171
"6208",6208,3637,3,3,"2014-05-07 18:00:29","0101000020E6100000317E75B0594951C07F74A03D4D123DC0",1,485779.74225607,6784084.93096614
"6209",6209,3643,3,3,"2014-05-07 21:00:29","0101000020E6100000752E7BC8CA4A51C0D7D41E9B890A3DC0",1,483582.249899283,6787442.22290262
"6210",6210,3648,3,3,"2014-05-08 00:00:15","0101000020E6100000F2B798FA544D51C0EE597CAFC6043DC0",1,479714.075059656,6789929.4896109
"6211",6211,3677,3,3,"2014-05-08 12:00:36","0101000020E61000003609394A394E51C06E4C4F58E2033DC0",1,478356.319360412,6790313.03821835
"6212",6212,3682,3,3,"2014-05-08 15:00:48","0101000020E610000055E30055374E51C03D0FEECEDA033DC0",1,478367.933040056,6790325.80120237
"6213",6213,3685,3,3,"2014-05-08 18:00:29","0101000020E610000018EEB7D15B4E51C0B27A2C222F043DC0",1,478151.324716336,6790182.83508131
"6214",6214,3694,3,3,"2014-05-08 21:00:48","0101000020E61000003C61D3942E4E51C0DDFD3BECCF033DC0",1,478419.912489461,6790344.3014647
"6215",6215,3698,3,3,"2014-05-09 00:00:30","0101000020E61000009A66704A2F4E51C0B5E62219CD033DC0",1,478415.686700721,6790349.06869384
"6216",6216,3707,3,3,"2014-05-09 03:00:50","0101000020E6100000AD399BE9394E51C044B63D8BEF033DC0",1,478352.660677941,6790290.71772073
"6217",6217,3713,3,3,"2014-05-09 06:00:00","0101000020E6100000593B40E6394E51C08B620333F0033DC0",1,478352.740671533,6790289.60994605
"6218",6218,3714,3,3,"2014-05-09 09:00:29","0101000020E61000005F5738EE394E51C01296C2CDF3033DC0",1,478352.567105194,6790283.51603075
"6219",6219,3721,3,3,"2014-05-09 12:00:29","0101000020E6100000B86EEFBF3A4E51C063EA533310043DC0",1,478347.788171943,6790235.50063524
"6220",6220,3731,3,3,"2014-05-09 15:00:09","0101000020E6100000DB4136DA3B4E51C0F683150214043DC0",1,478341.246251559,6790229.05127382
"6221",6221,3735,3,3,"2014-05-09 18:00:47","0101000020E610000095C61E903A4E51C000E31934F4033DC0",1,478348.809283512,6790282.83312428
"6222",6222,3743,3,3,"2014-05-09 21:00:47","0101000020E61000000BE0771D3B4E51C05AD2F654F3033DC0",1,478345.524606867,6790284.30048218
"6223",6223,3747,3,3,"2014-05-10 00:00:48","0101000020E610000024CC5944394E51C02BDEC83CF2033DC0",1,478356.506250009,6790286.17138402
"6224",6224,3750,3,3,"2014-05-10 03:00:29","0101000020E610000059F388763A4E51C0E105B6EFF6033DC0",1,478349.4120324,6790278.21421051
"6225",6225,3757,3,3,"2014-05-10 06:00:47","0101000020E61000003B08F0CC3A4E51C031732612F1033DC0",1,478347.387220683,6790288.12633025
"6226",6226,3768,3,3,"2014-05-10 09:00:48","0101000020E61000005F5738EE394E51C07DD0B359F5033DC0",1,478352.572025528,6790280.90133648
"6227",6227,3769,3,3,"2014-05-10 12:00:29","0101000020E61000006BA631103A4E51C0F563384316043DC0",1,478351.88790809,6790225.2600422
"6228",6228,3780,3,3,"2014-05-10 15:00:48","0101000020E6100000FA63B554394E51C0534C947318043DC0",1,478356.247995883,6790221.5677761
"6229",6229,3786,3,3,"2014-05-10 18:00:54","0101000020E6100000C5DA2967394E51C07D186BC9F4033DC0",1,478355.706056331,6790281.86004937
"6230",6230,3790,3,3,"2014-05-10 21:00:29","0101000020E610000083A3E4D5394E51C0A783ABF2F3033DC0",1,478353.132401766,6790283.27335096
"6231",6231,3798,3,3,"2014-05-11 00:00:54","0101000020E610000065CCB8043B4E51C0F47C1700F4033DC0",1,478346.101310622,6790283.17148403
"6232",6232,3799,3,3,"2014-05-11 03:00:29","0101000020E6100000B3CB5C85394E51C0528D4DE1F7033DC0",1,478355.014717907,6790276.62934151
"6233",6233,3809,3,3,"2014-05-11 06:00:48","0101000020E610000017EA55093B4E51C0EA36F28AF1033DC0",1,478345.986365498,6790287.32598725
"6234",6234,3811,3,3,"2014-05-11 09:00:29","0101000020E6100000AD67AD0D3A4E51C09518BAC8F3033DC0",1,478351.836648794,6790283.54789391
"6235",6235,3825,3,3,"2014-05-11 15:00:30","0101000020E6100000EE5811DA175151C0414EF3E90C073DC0",1,473993.196497319,6788933.68082504
"6236",6236,3829,3,3,"2014-05-11 18:00:12","0101000020E61000006AD729FBD35151C0F832F6CA61063DC0",1,472874.409156822,6789220.38788937
"6237",6237,3837,3,3,"2014-05-11 21:00:29","0101000020E61000001585A7A1D75451C0FDA8E1B6110E3DC0",1,468297.332903561,6785881.75003073
"6238",6238,3842,3,3,"2014-05-12 00:00:11","0101000020E61000004781F4030D5651C0F15FC54E1D103DC0",1,466461.643177973,6784991.35521831
"6239",6239,3847,3,3,"2014-05-12 03:00:22","0101000020E61000000DB963FB5A5551C0BF5A5AB2CF103DC0",1,467520.241277422,6784692.81647618
"6240",6240,3855,3,3,"2014-05-12 06:00:30","0101000020E6100000DD1DBEF15A5551C0CCACEF0DCF103DC0",1,467520.462085587,6784693.90288603
"6241",6241,3863,3,3,"2014-05-12 09:00:47","0101000020E6100000579AEF3BE15351C0F72235481C1D3DC0",1,469778.512499233,6779376.01486893
"6242",6242,3869,3,3,"2014-05-12 12:00:50","0101000020E6100000A6E14A2C5F5351C04E3F4DD2A1223DC0",1,470557.004980641,6776988.31480368
"6243",6243,3874,3,3,"2014-05-12 15:00:30","0101000020E61000004CB0EE0E5F5351C053324AE18B223DC0",1,470557.590489039,6777025.41054732
"6244",6244,3877,3,3,"2014-05-12 18:00:28","0101000020E61000008C344CC8625351C038763F5D93223DC0",1,470535.51270477,6777012.7009283
"6245",6245,3887,3,3,"2014-05-12 21:00:00","0101000020E6100000C50DAE6F965351C0B1755F84DF2C3DC0",1,470240.435597908,6772555.24079624
"6246",6246,3896,3,3,"2014-05-13 03:00:47","0101000020E6100000C09FD0A1425051C02B36412F37333DC0",1,475301.659232564,6769822.31578317
"6247",6247,3902,3,3,"2014-05-13 06:00:48","0101000020E61000002C60A7FDFB4E51C0F90A1C1A602C3DC0",1,477233.841810841,6772786.72004694
"6248",6248,3916,3,3,"2014-05-13 12:00:54","0101000020E61000009CA223B97C4D51C015996F33CB263DC0",1,479504.166656837,6775206.71056405
"6249",6249,3922,3,3,"2014-05-13 15:00:24","0101000020E6100000A81F2FFF7C4D51C0D73ACCF2D0263DC0",1,479502.55986072,6775196.99099104
"6250",6250,3926,3,3,"2014-05-13 18:00:29","0101000020E6100000FC0CB9637B4D51C0902859F388263DC0",1,479511.882858208,6775318.72672548
"6251",6251,3937,3,3,"2014-05-14 00:00:26","0101000020E6100000B1FE2A1BB15051C0B4290DEB7C183DC0",1,474620.529517376,6781388.34346023
"6252",6252,3942,3,3,"2014-05-14 03:00:22","0101000020E6100000FC7BDFAE4D5051C0C94ADDDFEA0A3DC0",1,475198.352574926,6787262.74721085
"6253",6253,3948,3,3,"2014-05-14 06:00:30","0101000020E61000004CA60A46A55251C02176A6D0790B3DC0",1,471635.933932388,6787012.85392921
"6254",6254,3954,3,3,"2014-05-14 09:00:29","0101000020E610000059B620A5235451C0C1ADBB79AA073DC0",1,469359.373528511,6788655.89594628
"6255",6255,3964,3,3,"2014-05-14 12:00:54","0101000020E6100000C4831C4A235451C0374EAF39AC073DC0",1,469361.494398062,6788652.94340939
"6256",6256,3972,3,3,"2014-05-14 18:00:14","0101000020E610000076B9D27C5F5451C0347FF1B160073DC0",1,469003.383684166,6788779.67313099
"6257",6257,3978,3,3,"2014-05-14 21:00:22","0101000020E610000005E2D0B6F55551C07E40FBECDB0E3DC0",1,466598.502215287,6785535.0789655
"6258",6258,3985,3,3,"2014-05-15 00:00:24","0101000020E610000078BE558D945551C05B4C22B193103DC0",1,467177.92079034,6784793.28622965
"6259",6259,3991,3,3,"2014-05-15 03:00:30","0101000020E6100000F849FFDC615251C047E6913F180E3DC0",1,472039.264844494,6785880.42347752
"6260",6260,3993,3,3,"2014-05-15 06:00:29","0101000020E610000083E794360B5051C0A159C8128C0B3DC0",1,475593.922699153,6786991.07612345
"6261",6261,4003,3,3,"2014-05-15 12:00:22","0101000020E6100000EE3D5C72DC4E51C0674A46297C093DC0",1,477391.285754865,6787887.22451902
"6262",6262,4009,3,3,"2014-05-15 15:00:30","0101000020E61000009B6D1393DC4E51C0B76A8DF799093DC0",1,477390.62542684,6787836.83458236
"6263",6263,4016,3,3,"2014-05-15 18:00:48","0101000020E6100000E5147882D84E51C0A50A90B28F093DC0",1,477414.747610853,6787854.24326707
"6264",6264,4018,3,3,"2014-05-15 21:00:19","0101000020E61000001361C3D3AB4D51C03F96F4E6260E3DC0",1,479205.21119278,6785870.86058033
"6265",6265,4026,3,3,"2014-05-16 00:00:48","0101000020E6100000130F289BF24C51C07CB4DDA925163DC0",1,480311.671399928,6782412.61424919
"6266",6266,4037,3,3,"2014-05-16 06:00:51","0101000020E6100000437AE5D5944C51C00A7CEAFDEB1D3DC0",1,480874.27236665,6779048.75954343
"6267",6267,4041,3,3,"2014-05-16 09:00:47","0101000020E6100000914B7732934C51C050B7A283E41D3DC0",1,480883.98031808,6779061.41734395
"6268",6268,4046,3,3,"2014-05-16 12:00:46","0101000020E6100000CC1E0D4C934C51C027101BD1E21D3DC0",1,480883.382057122,6779064.28591056
"6269",6269,4048,3,3,"2014-05-16 15:00:19","0101000020E6100000A3885638934C51C0D261742FE61D3DC0",1,480883.848825718,6779058.59187721
"6270",6270,4054,3,3,"2014-05-16 18:00:29","0101000020E6100000C00EF7EC944C51C08819D0C1E91D3DC0",1,480873.730961361,6779052.53671544
"6271",6271,4063,3,3,"2014-05-17 00:00:16","0101000020E610000042DD51AD4F5151C03619FACCFE253DC0",1,473692.148948125,6775540.37987324
"6272",6272,4075,3,3,"2014-05-17 06:00:33","0101000020E610000072D06FA9945451C0BBD97AE129253DC0",1,468722.530099129,6775887.83700235
"6273",6273,4078,3,3,"2014-05-17 09:00:29","0101000020E6100000C6466AEB715451C0811DA44C0F273DC0",1,468931.007789245,6775067.75290283
"6274",6274,4084,3,3,"2014-05-17 12:00:30","0101000020E610000054747F50725451C063D0AEE710273DC0",1,468928.671260308,6775065.03206226
"6275",6275,4089,3,3,"2014-05-17 15:00:29","0101000020E61000009053CFDD095551C03041B22550273DC0",1,468029.339578781,6774955.63594227
"6276",6276,4094,3,3,"2014-05-17 18:00:24","0101000020E6100000C27F040F1D5551C0A32996B6132A3DC0",1,467918.769241003,6773759.10734699
"6277",6277,4099,3,3,"2014-05-17 21:00:30","0101000020E6100000D9F225AF295751C0C2F05BBE3F2F3DC0",1,464811.774228859,6771511.53381747
"6278",6278,4105,3,3,"2014-05-18 00:00:30","0101000020E6100000C2734A9B055751C0C3A85AC125323DC0",1,465029.710155549,6770257.73988165
"6279",6279,4114,3,3,"2014-05-18 06:00:29","0101000020E6100000AED3ED91F25551C04B83914DA8323DC0",1,466662.321415855,6770041.91614326
"6280",6280,4127,3,3,"2014-05-18 12:00:00","0101000020E6100000A20BEA5BE65551C067CF0AB19F323DC0",1,466734.733163467,6770056.68602642
"6281",6281,4130,3,3,"2014-05-18 15:00:29","0101000020E61000002B93D04CE65551C06EF4D6659D323DC0",1,466735.071839245,6770060.56489701
"6282",6282,4134,3,3,"2014-05-18 18:00:29","0101000020E610000095A938C42E5651C059857247A4323DC0",1,466305.124533093,6770047.67052826
"6283",6283,4140,3,3,"2014-05-18 21:00:30","0101000020E61000008B732F8B645551C0E73E94C3822E3DC0",1,467499.930865218,6771838.98997965
"6284",6284,4145,3,3,"2014-05-19 00:00:27","0101000020E61000003CCC4D8AC55351C0CE305AEC9B303DC0",1,469965.133361305,6770937.60714628
"6285",6285,4149,3,3,"2014-05-19 03:00:30","0101000020E6100000B127CB5AD45251C06A8FCD44C72C3DC0",1,471392.169514872,6772599.17633361
"6286",6286,4154,3,3,"2014-05-19 06:00:47","0101000020E61000003119D8744E5351C095F5F6425C243DC0",1,470658.170795004,6776240.58467002
"6287",6287,4159,3,3,"2014-05-19 09:00:50","0101000020E61000001E914A0C5D5351C09F72F15C84223DC0",1,470569.493321255,6777038.14936578
"6288",6288,4164,3,3,"2014-05-19 12:00:30","0101000020E61000008EE497665F5351C042D5438F73223DC0",1,470555.451708175,6777066.52114801
