"","gps_data_animals_id","gps_sensors_id","animals_id","acquisition_time","longitude","latitude","insert_timestamp","update_timestamp","geom","species_code"
"1319",12079,4,4,2014-08-21 13:00:30,-69.2834661,-29.1942211,09:58:00,23:21:00,"0101000020E61000009441FF4E245251C072B15879B8313DC0",1
"1320",12083,4,4,2014-08-21 13:30:17,-69.2834831,-29.1942144,09:58:00,23:21:00,"0101000020E6100000FFDD4C96245251C08A69F008B8313DC0",1
"1321",12086,4,4,2014-08-21 14:00:09,-69.2834289,-29.1942247,09:58:00,23:21:00,"0101000020E6100000710FF8B2235251C04E93BEB5B8313DC0",1
"1322",12090,4,4,2014-08-21 14:30:11,-69.2834914,-29.1942378,09:58:00,23:21:00,"0101000020E6100000A0EC1CB9245251C0A1A58691B9313DC0",1
"1323",12103,4,4,2014-08-21 15:30:17,-69.2754864,-29.1935317,09:58:00,23:21:00,"0101000020E61000008A9FB591A15151C0423D224B8B313DC0",1
"1324",12105,4,4,2014-08-21 16:00:09,-69.2752708,-29.1905744,09:58:00,23:21:00,"0101000020E6100000CDE26A099E5151C06F74DF7BC9303DC0",1
"1325",12113,4,4,2014-08-21 16:30:24,-69.2686786,-29.1760022,09:58:00,23:21:00,"0101000020E6100000A508BA07325151C02806ED7A0E2D3DC0",1
"1326",12116,4,4,2014-08-21 17:00:09,-69.2662589,-29.1706506,09:58:00,23:21:00,"0101000020E610000036F1C4620A5151C0F30AFAC1AF2B3DC0",1
"1327",12121,4,4,2014-08-21 17:30:10,-69.2663106,-29.1706542,09:58:00,23:21:00,"0101000020E610000000659D3B0B5151C0D0EC5FFEAF2B3DC0",1
"1328",12125,4,4,2014-08-21 18:00:10,-69.2663275,-29.1706711,09:58:00,23:21:00,"0101000020E6100000A1A17F820B5151C052DFE819B12B3DC0",1
"1329",12130,4,4,2014-08-21 18:30:10,-69.2649775,-29.1667656,09:58:00,23:21:00,"0101000020E6100000412B3064F55051C00B197E26B12A3DC0",1
"1330",12139,4,4,2014-08-21 19:00:30,-69.2649606,-29.1601333,09:58:00,23:21:00,"0101000020E6100000A0EE4D1DF55051C02480F67EFE283DC0",1
"1331",12142,4,4,2014-08-21 19:30:17,-69.2649847,-29.1601028,09:58:00,23:21:00,"0101000020E61000002F1C6382F55051C07FFF417FFC283DC0",1
"1332",12145,4,4,2014-08-21 20:00:08,-69.2651339,-29.15999,09:58:00,23:21:00,"0101000020E6100000E6632DF4F75051C0E2AFC91AF5283DC0",1
"1333",12153,4,4,2014-08-21 20:30:09,-69.2624031,-29.1515294,09:58:00,23:21:00,"0101000020E61000009E375F36CB5051C0EC6179A1CA263DC0",1
"1334",12156,4,4,2014-08-21 21:00:09,-69.2658389,-29.1392442,09:58:00,23:21:00,"0101000020E61000004C602981035151C05E280582A5233DC0",1
"1335",12160,4,4,2014-08-21 21:30:09,-69.2666714,-29.1365169,09:58:00,23:21:00,"0101000020E6100000D471EB24115151C0EFD984C5F2223DC0",1
"1336",12168,4,4,2014-08-21 22:00:19,-69.2669822,-29.1188436,09:58:00,23:21:00,"0101000020E61000004E67823C165151C0C356BF886C1E3DC0",1
"1337",12173,4,4,2014-08-21 22:30:17,-69.2701325,-29.1133317,09:58:00,23:21:00,"0101000020E61000008D45D3D9495151C09F19694E031D3DC0",1
"1338",12175,4,4,2014-08-21 23:00:09,-69.2690333,-29.1028336,09:58:00,23:21:00,"0101000020E61000003D4272D7375151C011EE844D531A3DC0",1
"1339",12180,4,4,2014-08-21 23:30:08,-69.2693858,-29.0925497,09:58:00,23:21:00,"0101000020E61000006F40F09D3D5151C02EC14E56B1173DC0",1
"1340",12185,4,4,2014-08-22 00:00:09,-69.2754525,-29.0868333,09:58:00,23:21:00,"0101000020E61000007EC68503A15151C029B407B53A163DC0",1
"1341",12190,4,4,2014-08-22 00:30:10,-69.2866914,-29.0758981,09:58:00,23:21:00,"0101000020E6100000D8C2E226595251C01B54D10E6E133DC0",1
"1342",12199,4,4,2014-08-22 01:00:30,-69.2940353,-29.0676503,09:58:00,23:21:00,"0101000020E6100000A7576F79D15251C08910B28751113DC0",1
"1343",12204,4,4,2014-08-22 01:30:17,-69.2945561,-29.0664139,09:58:00,23:21:00,"0101000020E61000009615D401DA5251C0F47F588000113DC0",1
"1344",12205,4,4,2014-08-22 02:00:02,-69.3022133,-29.0509964,09:58:00,23:21:00,"0101000020E6100000A4FA7376575351C0B7369E190E0D3DC0",1
"1345",12210,4,4,2014-08-22 02:30:08,-69.3044992,-29.0396678,09:58:00,23:21:00,"0101000020E61000001F6A36EA7C5351C04BB43FAB270A3DC0",1
"1346",12215,4,4,2014-08-22 03:00:09,-69.3033875,-29.0303464,09:58:00,23:21:00,"0101000020E6100000F9A067B36A5351C0248D1BC8C4073DC0",1
"1347",12229,4,4,2014-08-22 04:00:48,-69.3106225,-28.9988444,09:58:00,23:21:00,"0101000020E6100000B6B9313DE15351C0F1CA3F44B4FF3CC0",1
"1348",12230,4,4,2014-08-22 04:30:02,-69.3114547,-28.9909694,09:58:00,23:21:00,"0101000020E6100000DFABB1DFEE5351C03556AC2BB0FD3CC0",1
"1349",12235,4,4,2014-08-22 05:00:09,-69.3114114,-28.9909969,09:58:00,23:21:00,"0101000020E610000080A6142AEE5351C0F8EF0BF9B1FD3CC0",1
"1350",12240,4,4,2014-08-22 05:30:09,-69.3114053,-28.9909914,09:58:00,23:21:00,"0101000020E610000045D37E10EE5351C0049EC59CB1FD3CC0",1
"1351",12245,4,4,2014-08-22 06:00:09,-69.3150506,-28.9905336,09:58:00,23:21:00,"0101000020E610000074E5FDC9295451C0D296299C93FD3CC0",1
"1352",12262,4,4,2014-08-22 07:30:17,-69.3231697,-28.9880003,09:58:00,23:21:00,"0101000020E6100000B823F7CFAE5451C02DF07096EDFC3CC0",1
"1353",12266,4,4,2014-08-22 08:00:08,-69.3231433,-28.9880211,09:58:00,23:21:00,"0101000020E6100000FA5A3C61AE5451C0094268F3EEFC3CC0",1
"1354",12270,4,4,2014-08-22 08:30:08,-69.3231314,-28.9880333,09:58:00,23:21:00,"0101000020E6100000E2D3522FAE5451C0E5DB16C0EFFC3CC0",1
"1355",12275,4,4,2014-08-22 09:00:08,-69.3231267,-28.9880297,09:58:00,23:21:00,"0101000020E6100000B93D9C1BAE5451C008FAB083EFFC3CC0",1
"1356",12280,4,4,2014-08-22 09:30:09,-69.3230833,-28.9880258,09:58:00,23:21:00,"0101000020E61000008FD89365AD5451C0AF9A4242EFFC3CC0",1
"1357",12289,4,4,2014-08-22 10:00:26,-69.3231206,-28.9880142,09:58:00,23:21:00,"0101000020E61000007D6A0602AE5451C0CDFBA47FEEFC3CC0",1
"1358",12290,4,4,2014-08-22 10:30:08,-69.3231036,-28.9880208,09:58:00,23:21:00,"0101000020E610000012CEB8BAAD5451C08CC45FEEEEFC3CC0",1
"1359",12295,4,4,2014-08-22 11:00:09,-69.3231242,-28.9880258,09:58:00,23:21:00,"0101000020E6100000F4E21F11AE5451C0AF9A4242EFFC3CC0",1
"1360",12301,4,4,2014-08-22 11:30:05,-69.3230558,-28.9880603,09:58:00,23:21:00,"0101000020E61000001FF23BF2AC5451C0D8F91285F1FC3CC0",1
"1361",12305,4,4,2014-08-22 12:00:08,-69.3230233,-28.9880283,09:58:00,23:21:00,"0101000020E61000002556EB69AC5451C0C105346CEFFC3CC0",1
"1362",12310,4,4,2014-08-22 12:30:01,-69.3230114,-28.9880486,09:58:00,23:21:00,"0101000020E61000000DCF0138AC5451C0CCDBC7C0F0FC3CC0",1
"1363",12323,4,4,2014-08-22 13:30:19,-69.3230197,-28.9880244,09:58:00,23:21:00,"0101000020E6100000AEDDD15AAC5451C068A6C52AEFFC3CC0",1
"1364",12328,4,4,2014-08-22 14:00:18,-69.3230211,-28.9880264,09:58:00,23:21:00,"0101000020E6100000C01AB160AC5451C0A995534CEFFC3CC0",1
"1365",12330,4,4,2014-08-22 14:30:09,-69.3230125,-28.9880722,09:58:00,23:21:00,"0101000020E6100000C0EC9E3CAC5451C03716B94CF2FC3CC0",1
"1366",12339,4,4,2014-08-22 15:00:49,-69.3230436,-28.9880392,09:58:00,23:21:00,"0101000020E6100000A84B10BFAC5451C07F2A1323F0FC3CC0",1
"1367",12340,4,4,2014-08-22 15:30:07,-69.3312275,-28.9876942,09:58:00,23:21:00,"0101000020E61000004B02D4D4325551C0EA72EF86D9FC3CC0",1
"1368",12348,4,4,2014-08-22 16:00:16,-69.3383317,-28.9862892,09:58:00,23:21:00,"0101000020E6100000CEAC003AA75551C0E465F2727DFC3CC0",1
"1369",12354,4,4,2014-08-22 16:30:27,-69.3383269,-28.9862539,09:58:00,23:21:00,"0101000020E6100000DAB6DE25A75551C06E0DB6227BFC3CC0",1
"1370",12358,4,4,2014-08-22 17:00:16,-69.3352744,-28.9826936,09:58:00,23:21:00,"0101000020E6100000E8CBC122755551C00FFDC9CE91FB3CC0",1
"1371",12360,4,4,2014-08-22 17:30:08,-69.3239211,-28.9832153,09:58:00,23:21:00,"0101000020E610000000BF901FBB5451C0456D76FFB3FB3CC0",1
"1372",12365,4,4,2014-08-22 18:00:09,-69.3224506,-28.9826675,09:58:00,23:21:00,"0101000020E6100000D664D707A35451C09357E71890FB3CC0",1
"1373",12378,4,4,2014-08-22 19:00:16,-69.3191328,-28.9827842,09:58:00,23:21:00,"0101000020E61000002EC5FAAB6C5451C08906CEBE97FB3CC0",1
"1374",12380,4,4,2014-08-22 19:30:07,-69.3130333,-28.9867317,09:58:00,23:21:00,"0101000020E6100000C683D2BC085451C02E6DDD729AFC3CC0",1
"1375",12388,4,4,2014-08-22 20:00:15,-69.3042483,-28.9925369,09:58:00,23:21:00,"0101000020E61000004597DCCD785351C0BF92F5E516FE3CC0",1
"1376",12392,4,4,2014-08-22 20:30:16,-69.2934431,-28.9987072,09:58:00,23:21:00,"0101000020E6100000296F91C5C75251C09C476A46ABFF3CC0",1
"1377",12395,4,4,2014-08-22 21:00:07,-69.2864281,-29.0107236,09:58:00,23:21:00,"0101000020E6100000F28986D6545251C09E4B27C8BE023DC0",1
"1378",12408,4,4,2014-08-22 22:00:15,-69.2781556,-29.0097886,09:58:00,23:21:00,"0101000020E6100000C14C254DCD5151C0A6DF748181023DC0",1
"1379",12413,4,4,2014-08-22 22:30:15,-69.2670144,-29.0043458,09:58:00,23:21:00,"0101000020E6100000E8E390C3165151C0FDDF6CCE1C013DC0",1
"1380",12417,4,4,2014-08-22 23:00:15,-69.2595469,-29.011065,09:58:00,23:21:00,"0101000020E6100000CED1996A9C5051C05721E527D5023DC0",1
"1381",12432,4,4,2014-08-23 00:30:08,-69.2640025,-29.0141006,09:58:00,23:21:00,"0101000020E6100000FCE3BD6AE55051C09EDACF189C033DC0",1
"1382",12437,4,4,2014-08-23 01:00:07,-69.2701192,-29.0128606,09:58:00,23:21:00,"0101000020E610000063810AA2495151C02D6810D54A033DC0",1
"1383",12441,4,4,2014-08-23 01:30:15,-69.2798306,-29.0083678,09:58:00,23:21:00,"0101000020E6100000E2DA9ABEE85151C0E756636424023DC0",1
"1384",12448,4,4,2014-08-23 02:00:24,-69.2949833,-29.0107686,09:58:00,23:21:00,"0101000020E61000006F97A201E15251C0DED220BBC1023DC0",1
"1385",12450,4,4,2014-08-23 02:30:04,-69.2905897,-29.0163931,09:58:00,23:21:00,"0101000020E61000007C838A05995251C04B61945632043DC0",1
"1386",12459,4,4,2014-08-23 03:00:15,-69.2828414,-29.0198447,09:58:00,23:21:00,"0101000020E61000001CBDD0121A5251C0BA7FD18A14053DC0",1
"1387",12462,4,4,2014-08-23 03:30:08,-69.2828569,-29.01986,09:58:00,23:21:00,"0101000020E6100000ABBCD3531A5251C0A27F828B15053DC0",1
"1388",12467,4,4,2014-08-23 04:00:16,-69.2828525,-29.0198719,09:58:00,23:21:00,"0101000020E6100000E1455F411A5251C0009C285316053DC0",1
"1389",12470,4,4,2014-08-23 04:30:08,-69.2828261,-29.0198556,09:58:00,23:21:00,"0101000020E6100000227DA4D2195251C078A4B04115053DC0",1
"1390",12475,4,4,2014-08-23 05:00:09,-69.2828394,-29.0198292,09:58:00,23:21:00,"0101000020E61000004C416D0A1A5251C07F81C58613053DC0",1
"1391",12483,4,4,2014-08-23 05:30:22,-69.2782797,-29.0257836,09:58:00,23:21:00,"0101000020E610000001A9A855CF5151C0EDC506C199063DC0",1
"1392",12488,4,4,2014-08-23 06:00:15,-69.2782703,-29.0257819,09:58:00,23:21:00,"0101000020E6100000AE7C3B2ECF5151C0285481A499063DC0",1
"1393",12492,4,4,2014-08-23 06:30:15,-69.2782869,-29.0257833,09:58:00,23:21:00,"0101000020E6100000EF99DB73CF5151C07048FEBB99063DC0",1
"1394",12497,4,4,2014-08-23 07:00:14,-69.2782847,-29.0257814,09:58:00,23:21:00,"0101000020E61000008A5EA16ACF5151C058D81D9C99063DC0",1
"1395",12503,4,4,2014-08-23 07:30:16,-69.2783072,-29.0257706,09:58:00,23:21:00,"0101000020E6100000728F00C9CF5151C0C432ECE698063DC0",1
"1396",12505,4,4,2014-08-23 08:00:08,-69.2782869,-29.0257675,09:58:00,23:21:00,"0101000020E6100000EF99DB73CF5151C0B8CCE9B298063DC0",1
"1397",12512,4,4,2014-08-23 08:30:07,-69.2782572,-29.0257628,09:58:00,23:21:00,"0101000020E6100000197849F7CE5151C011740F6498063DC0",1
"1398",12518,4,4,2014-08-23 09:00:29,-69.2782897,-29.0258028,09:58:00,23:21:00,"0101000020E610000013149A7FCF5151C02E2526039B063DC0",1
"1399",12523,4,4,2014-08-23 09:30:14,-69.2782489,-29.0257792,09:58:00,23:21:00,"0101000020E6100000786979D4CE5151C0C3EA347799063DC0",1
"1400",12533,4,4,2014-08-23 10:30:14,-69.2782067,-29.0257828,09:58:00,23:21:00,"0101000020E6100000CC817923CE5151C0A0CC9AB399063DC0",1
"1401",12537,4,4,2014-08-23 11:00:15,-69.2782089,-29.0258006,09:58:00,23:21:00,"0101000020E610000031BDB32CCE5151C099373DDE9A063DC0",1
"1402",12540,4,4,2014-08-23 11:30:07,-69.2782747,-29.0258625,09:58:00,23:21:00,"0101000020E610000078F3AF40CF5151C05BB1BFEC9E063DC0",1
"1403",12545,4,4,2014-08-23 12:00:07,-69.2780464,-29.0259119,09:58:00,23:21:00,"0101000020E610000050B12083CB5151C0C5138B29A2063DC0",1
"1404",12553,4,4,2014-08-23 12:30:07,-69.2779686,-29.0258839,09:58:00,23:21:00,"0101000020E61000002794CF3CCA5151C031FEC753A0063DC0",1
"1405",12556,4,4,2014-08-23 13:00:29,-69.2780572,-29.0258758,09:58:00,23:21:00,"0101000020E6100000B61A6DB0CB5151C002C2E2CB9F063DC0",1
"1406",12562,4,4,2014-08-23 13:30:15,-69.27808,-29.0258906,09:58:00,23:21:00,"0101000020E6100000FD6A0E10CC5151C0194630C4A0063DC0",1
"1407",12572,4,4,2014-08-23 14:30:07,-69.2781444,-29.0259744,09:58:00,23:21:00,"0101000020E610000032642B1ECD5151C081881E42A6063DC0",1
"1408",12582,4,4,2014-08-23 15:30:14,-69.2776492,-29.0258525,09:58:00,23:21:00,"0101000020E6100000AD702601C55151C01405FA449E063DC0",1
"1409",12589,4,4,2014-08-23 16:00:14,-69.27766,-29.0258461,09:58:00,23:21:00,"0101000020E610000012DA722EC55151C0A93A9AD99D063DC0",1
"1410",12591,4,4,2014-08-23 16:30:19,-69.2781575,-29.017455,09:58:00,23:21:00,"0101000020E6100000C7681D55CD5151C0D5264EEE77043DC0",1
"1411",12598,4,4,2014-08-23 17:00:14,-69.2781253,-29.017425,09:58:00,23:21:00,"0101000020E61000002CEC0ECECC5151C0FF21FDF675043DC0",1
"1412",12601,4,4,2014-08-23 17:30:07,-69.2755303,-29.0166733,09:58:00,23:21:00,"0101000020E6100000A7E3D649A25151C066378EB344043DC0",1
"1413",12608,4,4,2014-08-23 18:00:14,-69.2681667,-29.0145358,09:58:00,23:21:00,"0101000020E61000001498A9A4295151C0079F419EB8033DC0",1
"1414",12613,4,4,2014-08-23 18:30:30,-69.2582175,-29.0098067,09:58:00,23:21:00,"0101000020E61000005070B1A2865051C01CC81FB182023DC0",1
"1415",12617,4,4,2014-08-23 19:00:13,-69.2585397,-28.9996908,09:58:00,23:21:00,"0101000020E6100000EE0D19EA8B5051C0B11C7CBCEBFF3CC0",1
"1416",12623,4,4,2014-08-23 19:30:14,-69.2538028,-28.9867772,09:58:00,23:21:00,"0101000020E61000008768194E3E5051C03E703A6E9DFC3CC0",1
"1417",12628,4,4,2014-08-23 20:00:14,-69.2448936,-28.9810922,09:58:00,23:21:00,"0101000020E6100000FBBF3456AC4F51C0565CC1DB28FB3CC0",1
"1418",12632,4,4,2014-08-23 20:30:14,-69.2478467,-28.9782603,09:58:00,23:21:00,"0101000020E6100000FABA67B8DC4F51C0A3795B446FFA3CC0",1
"1419",12639,4,4,2014-08-23 21:00:29,-69.2479353,-28.9730733,09:58:00,23:21:00,"0101000020E61000008841052CDE4F51C05D1CF0541BF93CC0",1
"1420",12641,4,4,2014-08-23 21:30:13,-69.2540353,-28.9707475,09:58:00,23:21:00,"0101000020E6100000E461461D425051C07C2C7DE882F83CC0",1
"1421",12647,4,4,2014-08-23 22:00:14,-69.2601925,-28.9649197,09:58:00,23:21:00,"0101000020E6100000878A71FEA65051C021C43AFA04F73CC0",1
"1422",12653,4,4,2014-08-23 22:30:14,-69.2561147,-28.9529839,09:58:00,23:21:00,"0101000020E61000009721E92E645051C0521DBCC0F6F33CC0",1
"1423",12656,4,4,2014-08-23 23:00:06,-69.2478556,-28.9531553,09:58:00,23:21:00,"0101000020E61000005908BCDDDC4F51C0528259FC01F43CC0",1
"1424",12661,4,4,2014-08-23 23:30:14,-69.2499922,-28.9542375,09:58:00,23:21:00,"0101000020E610000053D048DFFF4F51C0E71DA7E848F43CC0",1
"1425",12669,4,4,2014-08-24 00:00:39,-69.2492422,-28.9550958,09:58:00,23:21:00,"0101000020E61000001E728E95F34F51C0058C892881F43CC0",1
"1426",12670,4,4,2014-08-24 00:30:07,-69.2509417,-28.9553158,09:58:00,23:21:00,"0101000020E6100000F8ACC66D0F5051C0225A86938FF43CC0",1
"1427",12677,4,4,2014-08-24 01:00:07,-69.2414194,-28.9556997,09:58:00,23:21:00,"0101000020E6100000ADE75A6A734F51C0094C4CBCA8F43CC0",1
"1428",12684,4,4,2014-08-24 01:30:14,-69.2465089,-28.9619944,09:58:00,23:21:00,"0101000020E610000011EB43CDC64F51C065EFD64345F63CC0",1
"1429",12689,4,4,2014-08-24 02:00:30,-69.2378092,-28.9621278,09:58:00,23:21:00,"0101000020E6100000072C1444384F51C08B92EB014EF63CC0",1
"1430",12692,4,4,2014-08-24 02:30:14,-69.2262186,-28.9626064,09:58:00,23:21:00,"0101000020E6100000CD2F945D7A4E51C098EB7E5F6DF63CC0",1
"1431",12696,4,4,2014-08-24 03:00:14,-69.2258711,-28.9676903,09:58:00,23:21:00,"0101000020E610000024E70EAC744E51C00C282F8DBAF73CC0",1
"1432",12701,4,4,2014-08-24 03:30:14,-69.2274389,-28.9699317,09:58:00,23:21:00,"0101000020E6100000A555E35B8E4E51C08BDAA2714DF83CC0",1
"1433",12709,4,4,2014-08-24 04:00:14,-69.2274444,-28.9699181,09:58:00,23:21:00,"0101000020E610000022EAF4728E4E51C0684C778D4CF83CC0",1
"1434",12714,4,4,2014-08-24 04:30:14,-69.2274492,-28.96989,09:58:00,23:21:00,"0101000020E610000016E016878E4E51C0AAB706B64AF83CC0",1
"1435",12732,4,4,2014-08-24 06:30:15,-69.2273592,-28.9707903,09:58:00,23:21:00,"0101000020E6100000761C9A0D8D4E51C027C68DB685F83CC0",1
"1436",12739,4,4,2014-08-24 07:00:13,-69.2274178,-28.9708231,09:58:00,23:21:00,"0101000020E6100000CF6163038E4E51C08BB3D8DC87F83CC0",1
"1437",12743,4,4,2014-08-24 07:30:14,-69.2274892,-28.9708039,09:58:00,23:21:00,"0101000020E61000005D8CDC2E8F4E51C04A54B99A86F83CC0",1
"1438",12748,4,4,2014-08-24 08:00:14,-69.2271833,-28.9713786,09:58:00,23:21:00,"0101000020E6100000A1ECD22B8A4E51C0C6089744ACF83CC0",1
"1439",12751,4,4,2014-08-24 08:30:06,-69.2271617,-28.9714053,09:58:00,23:21:00,"0101000020E6100000D7193AD1894E51C03CA98A04AEF83CC0",1
"1440",12759,4,4,2014-08-24 09:00:30,-69.2270389,-28.9713578,09:58:00,23:21:00,"0101000020E6100000DE9A2ACE874E51C0EAB69FE7AAF83CC0",1
"1441",12761,4,4,2014-08-24 09:30:12,-69.2270389,-28.9713578,09:58:00,23:21:00,"0101000020E6100000DE9A2ACE874E51C0EAB69FE7AAF83CC0",1
"1442",12768,4,4,2014-08-24 10:00:13,-69.2270122,-28.9713392,09:58:00,23:21:00,"0101000020E6100000C1B22D5E874E51C0A35291AFA9F83CC0",1
"1443",12774,4,4,2014-08-24 10:30:13,-69.2270122,-28.9713392,09:58:00,23:21:00,"0101000020E6100000C1B22D5E874E51C0A35291AFA9F83CC0",1
"1444",12780,4,4,2014-08-24 11:30:09,-69.2222681,-28.9801592,09:58:00,23:21:00,"0101000020E61000006B1CFBA3394E51C09FDF9CB6EBFA3CC0",1
"1445",12788,4,4,2014-08-24 12:00:13,-69.2286767,-28.98177,09:58:00,23:21:00,"0101000020E6100000DCF698A3A24E51C0A5315A4755FB3CC0",1
"1446",12792,4,4,2014-08-24 12:30:13,-69.2286672,-28.9818789,09:58:00,23:21:00,"0101000020E6100000BF6AC07BA24E51C0E921646A5CFB3CC0",1
"1447",12799,4,4,2014-08-24 13:00:25,-69.2287294,-28.9818842,09:58:00,23:21:00,"0101000020E61000008F28A380A34E51C089754FC35CFB3CC0",1
"1448",12803,4,4,2014-08-24 13:30:13,-69.2287164,-28.9818886,09:58:00,23:21:00,"0101000020E6100000C4831C4AA34E51C0B350210D5DFB3CC0",1
"1449",12807,4,4,2014-08-24 14:00:13,-69.2287092,-28.9818969,09:58:00,23:21:00,"0101000020E6100000D692E92BA34E51C0358B61985DFB3CC0",1
"1450",12811,4,4,2014-08-24 14:30:05,-69.2286611,-28.9818811,09:58:00,23:21:00,"0101000020E610000083972A62A24E51C07D0F4D8F5CFB3CC0",1
"1451",12816,4,4,2014-08-24 15:00:06,-69.2286375,-28.9818667,09:58:00,23:21:00,"0101000020E6100000E9482EFFA14E51C00D88B59D5BFB3CC0",1
"1452",12821,4,4,2014-08-24 15:30:13,-69.2286481,-28.9818917,09:58:00,23:21:00,"0101000020E6100000B9F2A32BA24E51C0BEB623415DFB3CC0",1
"1453",12827,4,4,2014-08-24 16:00:13,-69.2286886,-28.9818917,09:58:00,23:21:00,"0101000020E6100000F47D82D5A24E51C0BEB623415DFB3CC0",1
"1454",12835,4,4,2014-08-24 17:00:12,-69.2403933,-28.9854211,09:58:00,23:21:00,"0101000020E61000005C6B949A624F51C0D149A58E44FC3CC0",1
"1455",12840,4,4,2014-08-24 17:30:05,-69.2433353,-28.9790533,09:58:00,23:21:00,"0101000020E610000097DD38CE924F51C0778AB03CA3FA3CC0",1
"1456",12846,4,4,2014-08-24 18:00:13,-69.2424169,-28.9778875,09:58:00,23:21:00,"0101000020E6100000DA5F2CC2834F51C0CEAACFD556FA3CC0",1
"1457",12852,4,4,2014-08-24 18:30:12,-69.24238,-28.9778756,09:58:00,23:21:00,"0101000020E6100000164D6727834F51C06F8E290E56FA3CC0",1
"1458",12858,4,4,2014-08-24 19:00:29,-69.2474267,-28.9797544,09:58:00,23:21:00,"0101000020E6100000102ACCD6D54F51C0B31C322FD1FA3CC0",1
"1459",12861,4,4,2014-08-24 19:30:12,-69.2469125,-28.9784292,09:58:00,23:21:00,"0101000020E61000004F1E166ACD4F51C0927307567AFA3CC0",1
"1460",12867,4,4,2014-08-24 20:00:14,-69.2469317,-28.9783928,09:58:00,23:21:00,"0101000020E610000020F69DBACD4F51C052A456F377FA3CC0",1
"1461",12878,4,4,2014-08-24 21:00:12,-69.2407606,-28.97873,09:58:00,23:21:00,"0101000020E610000095CA259F684F51C0349D9D0C8EFA3CC0",1
"1462",12880,4,4,2014-08-24 21:30:12,-69.2354386,-28.9812694,09:58:00,23:21:00,"0101000020E6100000D3CD0F6D114F51C0C790AD7834FB3CC0",1
"1463",12884,4,4,2014-08-24 22:00:12,-69.2329767,-28.9882272,09:58:00,23:21:00,"0101000020E6100000B8CE1A17E94E51C085043175FCFC3CC0",1
"1464",12890,4,4,2014-08-24 22:30:13,-69.2330186,-28.9882531,09:58:00,23:21:00,"0101000020E61000000597D8C6E94E51C0AEABB827FEFC3CC0",1
"1465",12902,4,4,2014-08-24 23:30:30,-69.2333361,-28.9886747,09:58:00,23:21:00,"0101000020E61000007A9E89FAEE4E51C0F3E1FEC819FD3CC0",1
"1466",12906,4,4,2014-08-25 00:00:12,-69.2333297,-28.9887694,09:58:00,23:21:00,"0101000020E6100000DFABB1DFEE4E51C01949CCFD1FFD3CC0",1
"1467",12910,4,4,2014-08-25 00:30:05,-69.2333394,-28.9887631,09:58:00,23:21:00,"0101000020E610000092F76008EF4E51C0D8FD19941FFD3CC0",1
"1468",12916,4,4,2014-08-25 01:00:12,-69.2333394,-28.9887711,09:58:00,23:21:00,"0101000020E610000092F76008EF4E51C0DEBA511A20FD3CC0",1
"1469",12921,4,4,2014-08-25 01:30:15,-69.2333394,-28.9887631,09:58:00,23:21:00,"0101000020E610000092F76008EF4E51C0D8FD19941FFD3CC0",1
"1470",12926,4,4,2014-08-25 02:00:13,-69.2333431,-28.9887669,09:58:00,23:21:00,"0101000020E6100000D3CFE517EF4E51C008DEDAD31FFD3CC0",1
"1471",12931,4,4,2014-08-25 02:30:12,-69.2333742,-28.9887814,09:58:00,23:21:00,"0101000020E6100000BB2E579AEF4E51C0A2E41FC720FD3CC0",1
"1472",12942,4,4,2014-08-25 03:30:12,-69.2333553,-28.9886542,09:58:00,23:21:00,"0101000020E61000004A76114BEF4E51C0940D107118FD3CC0",1
"1473",12947,4,4,2014-08-25 04:00:12,-69.2333467,-28.9886603,09:58:00,23:21:00,"0101000020E61000004A48FF26EF4E51C0825A67D718FD3CC0",1
"1474",12952,4,4,2014-08-25 04:30:12,-69.2333575,-28.9886639,09:58:00,23:21:00,"0101000020E6100000AFB14B54EF4E51C05E3CCD1319FD3CC0",1
"1475",12956,4,4,2014-08-25 05:00:12,-69.2334997,-28.9887383,09:58:00,23:21:00,"0101000020E61000000DC8B9A8F14E51C07ACD06F41DFD3CC0",1
"1476",12961,4,4,2014-08-25 05:30:19,-69.2336117,-28.9888183,09:58:00,23:21:00,"0101000020E6100000A1DD7C7EF34E51C0B22F343223FD3CC0",1
"1477",12965,4,4,2014-08-25 06:00:13,-69.2335617,-28.9888108,09:58:00,23:21:00,"0101000020E610000048C6C5ACF24E51C07DEE5FB422FD3CC0",1
"1478",12972,4,4,2014-08-25 06:30:13,-69.2335556,-28.988805,09:58:00,23:21:00,"0101000020E61000000DF32F93F24E51C00C1F115322FD3CC0",1
"1479",12976,4,4,2014-08-25 07:00:12,-69.23354,-28.9888136,09:58:00,23:21:00,"0101000020E6100000B493C151F24E51C00CD759E322FD3CC0",1
"1480",12983,4,4,2014-08-25 07:30:13,-69.2336136,-28.9887928,09:58:00,23:21:00,"0101000020E6100000A7F97486F34E51C03085628621FD3CC0",1
"1481",12987,4,4,2014-08-25 08:00:13,-69.2335586,-28.9887875,09:58:00,23:21:00,"0101000020E6100000C52CC59FF24E51C09031772D21FD3CC0",1
"1482",12991,4,4,2014-08-25 08:30:12,-69.2336089,-28.9887814,09:58:00,23:21:00,"0101000020E61000007D63BE72F34E51C0A2E41FC720FD3CC0",1
